
-0.7313828948727704,-4.399051887735925,(69 354 222)(x -0.7313828948727704)(x -4.399051887735925)
-0.5062665425719501,-758.4937334574281,(1 759 384)(x -0.5062665425719501)(x -758.4937334574281)
-0.34114094146411844,-697.6588590585359,(1 698 238)(x -0.34114094146411844)(x -697.6588590585359)
-0.07256492158156842,-0.9290402148550287,(623 624 42)(x -0.07256492158156842)(x -0.9290402148550287)
-0.43420717546118137,-17.65670191544791,(33 597 253)(x -0.43420717546118137)(x -17.65670191544791)
-1.5536671756124258,-4.658197231167235,(118 733 854)(x -1.5536671756124258)(x -4.658197231167235)
-1.1890658443351552,-2.351674896405586,(270 956 755)(x -1.1890658443351552)(x -2.351674896405586)
-0.38151937824111026,-1.215582071034252,(345 551 160)(x -0.38151937824111026)(x -1.215582071034252)
-0.8348911552957358,-1.9951371733161622,(353 999 588)(x -0.8348911552957358)(x -1.9951371733161622)
-0.17027727188030017,-1.2854948420627281,(667 971 146)(x -0.17027727188030017)(x -1.2854948420627281)
-1.0946628126921198,-2.5327881677000366,(255 925 707)(x -1.0946628126921198)(x -2.5327881677000366)
-1.6272734953889316,-4.761076019174175,(103 658 798)(x -1.6272734953889316)(x -4.761076019174175)
-1.7483775122614027,-4.713160949277059,(104 672 857)(x -1.7483775122614027)(x -4.713160949277059)
-0.28895228294011305,-0.727121195819933,(871 885 183)(x -0.28895228294011305)(x -0.727121195819933)
-1.1626453510208699,-10.837354648979131,(50 600 630)(x -1.1626453510208699)(x -10.837354648979131)
-0.3921102958000386,-4.061593407903665,(216 962 344)(x -0.3921102958000386)(x -4.061593407903665)
-1.166021998511892,-6.5527280014881075,(128 988 978)(x -1.166021998511892)(x -6.5527280014881075)
-0.15423259769971764,-41.49576740230028,(20 833 128)(x -0.15423259769971764)(x -41.49576740230028)
-0.4132809578799848,-0.5980569106007408,(882 892 218)(x -0.4132809578799848)(x -0.5980569106007408)
-2.3168146423584774,-37.983185357641524,(10 403 880)(x -2.3168146423584774)(x -37.983185357641524)
-0.023483146131354715,-3.6574984489606703,(163 600 14)(x -0.023483146131354715)(x -3.6574984489606703)
-0.07074918664729068,-18.845917480019377,(48 908 64)(x -0.07074918664729068)(x -18.845917480019377)
-0.14309953990983315,-1.1069004600901668,(524 655 83)(x -0.14309953990983315)(x -1.1069004600901668)
-0.15273087777099692,-1.398932870039861,(571 886 122)(x -0.15273087777099692)(x -1.398932870039861)
-0.12098265090173362,-2.990859454361424,(152 473 55)(x -0.12098265090173362)(x -2.990859454361424)
-0.10662238411642332,-0.8848012865525304,(583 578 55)(x -0.10662238411642332)(x -0.8848012865525304)
-0.9765229071486947,-4.825872302432144,(167 969 787)(x -0.9765229071486947)(x -4.825872302432144)
-0.3154857651473516,-92.8273713777098,(7 652 205)(x -0.3154857651473516)(x -92.8273713777098)
-0.45242452420740126,-1.7435042289732603,(393 863 310)(x -0.45242452420740126)(x -1.7435042289732603)
-1.0210245447353299,-65.55040402669324,(14 932 937)(x -1.0210245447353299)(x -65.55040402669324)
-0.23915945192315036,-1.4729617601980618,(264 452 93)(x -0.23915945192315036)(x -1.4729617601980618)
-0.3463084981913979,-2.136147642159479,(342 849 253)(x -0.3463084981913979)(x -2.136147642159479)
-0.003590372362469083,-0.40365600444912514,(690 281 1)(x -0.003590372362469083)(x -0.40365600444912514)
-0.6177624773440861,-1.309948366029408,(498 960 403)(x -0.6177624773440861)(x -1.309948366029408)
-0.5789473684210527,-2.3125,(304 879 407)(x -0.5789473684210527)(x -2.3125)
-0.4842397642177527,-0.8855519024489139,(576 789 247)(x -0.4842397642177527)(x -0.8855519024489139)
-0.05895252962055341,-13.470459235085329,(68 920 54)(x -0.05895252962055341)(x -13.470459235085329)
-0.3038879947348362,-1.2582035085331376,(306 478 117)(x -0.3038879947348362)(x -1.2582035085331376)
-0.6784260846841359,-11.321573915315865,(47 564 361)(x -0.6784260846841359)(x -11.321573915315865)
-0.09078454295155604,-1.2415853992449757,(692 922 78)(x -0.09078454295155604)(x -1.2415853992449757)
-0.7114355552315847,-1.4375543437583143,(396 851 405)(x -0.7114355552315847)(x -1.4375543437583143)
-0.02149412195755913,-1.1566826736225515,(724 853 18)(x -0.02149412195755913)(x -1.1566826736225515)
-1.617096143457584,-4.429415484449393,(86 520 616)(x -1.617096143457584)(x -4.429415484449393)
-0.10011190333200931,-1.2648787856810262,(537 733 68)(x -0.10011190333200931)(x -1.2648787856810262)
-0.013709197375071144,-0.5226265242216536,(977 524 7)(x -0.013709197375071144)(x -0.5226265242216536)
-0.12055820699277796,-1.2177396653476478,(470 629 69)(x -0.12055820699277796)(x -1.2177396653476478)
-0.849067933597214,-26.227855143325865,(26 704 579)(x -0.849067933597214)(x -26.227855143325865)
-0.28435329651428226,-0.7438488186443546,(851 875 180)(x -0.28435329651428226)(x -0.7438488186443546)
-0.13183884294825973,-0.8467834848427142,(842 824 94)(x -0.13183884294825973)(x -0.8467834848427142)
-0.004385520590528419,-1.3757049771470282,(663 915 4)(x -0.004385520590528419)(x -1.3757049771470282)
-0.1850702154458235,-5.949761245228334,(89 546 98)(x -0.1850702154458235)(x -5.949761245228334)
-0.27612975433321785,-1.9430138224929785,(397 881 213)(x -0.27612975433321785)(x -1.9430138224929785)
-0.04119369585500595,-1.3803749315959744,(510 725 29)(x -0.04119369585500595)(x -1.3803749315959744)
-0.9289849564196507,-5.589533562098867,(135 880 701)(x -0.9289849564196507)(x -5.589533562098867)
-0.13100689181568945,-12.33053156972277,(52 648 84)(x -0.13100689181568945)(x -12.33053156972277)
-0.5673377675314624,-3.6414534412597463,(91 383 188)(x -0.5673377675314624)(x -3.6414534412597463)
-0.12071897921813662,-0.5567003756205731,(372 252 25)(x -0.12071897921813662)(x -0.5567003756205731)
-0.08529620363403019,-1.3918727461376592,(438 647 52)(x -0.08529620363403019)(x -1.3918727461376592)
-0.49386585439959857,-6.569963932834443,(94 664 305)(x -0.49386585439959857)(x -6.569963932834443)
-0.32342403719065066,-2.7409931407234596,(326 999 289)(x -0.32342403719065066)(x -2.7409931407234596)
-0.9202284783088135,-15.464386906306572,(13 213 185)(x -0.9202284783088135)(x -15.464386906306572)
-0.8753003744862312,-2.5410697322753344,(281 960 625)(x -0.8753003744862312)(x -2.5410697322753344)
-0.7008458263889995,-1.5315700757516733,(327 730 351)(x -0.7008458263889995)(x -1.5315700757516733)
-1.0685686565450467,-108.55643134345496,(8 877 928)(x -1.0685686565450467)(x -108.55643134345496)
-0.2143976200515532,-4.808858193901934,(129 648 133)(x -0.2143976200515532)(x -4.808858193901934)
-0.14917739264032426,-2.3470442698281895,(397 991 139)(x -0.14917739264032426)(x -2.3470442698281895)
-0.27497472897820296,-9.656059753780418,(29 288 77)(x -0.27497472897820296)(x -9.656059753780418)
-0.7107157730468477,-37.872617560286486,(24 926 646)(x -0.7107157730468477)(x -37.872617560286486)
-0.7645882638930417,-4.3708956070747,(155 796 518)(x -0.7645882638930417)(x -4.3708956070747)
-0.16608573919358666,-2.418401795432452,(361 933 145)(x -0.16608573919358666)(x -2.418401795432452)
-0.8692590931704451,-2.4133496024817287,(276 906 579)(x -0.8692590931704451)(x -2.4133496024817287)
-0.07808525395036278,-1.0065580350460097,(827 897 65)(x -0.07808525395036278)(x -1.0065580350460097)
-0.38332648604568015,-0.6930093918169153,(655 705 174)(x -0.38332648604568015)(x -0.6930093918169153)
-0.22418590293172788,-6.790739470202601,(134 940 204)(x -0.22418590293172788)(x -6.790739470202601)
-0.37925863891348716,-3.0847936486682124,(153 530 179)(x -0.37925863891348716)(x -3.0847936486682124)
-0.037998864525158285,-0.9835186892687262,(883 902 33)(x -0.037998864525158285)(x -0.9835186892687262)
-0.27104615873889754,-2.8364807229815323,(186 578 143)(x -0.27104615873889754)(x -2.8364807229815323)
-0.42796161102192953,-50.62759394453363,(18 919 390)(x -0.42796161102192953)(x -50.62759394453363)
-0.03074175877251319,-1.4527533868585547,(515 764 23)(x -0.03074175877251319)(x -1.4527533868585547)
-0.16331980872200397,-34.55096590556371,(14 486 79)(x -0.16331980872200397)(x -34.55096590556371)
-0.9515595489939023,-6.280998590540982,(129 933 771)(x -0.9515595489939023)(x -6.280998590540982)
-0.6324839891687667,-0.9951755852993183,(564 918 355)(x -0.6324839891687667)(x -0.9951755852993183)
-1.741870212371099,-4.109614936143752,(101 591 723)(x -1.741870212371099)(x -4.109614936143752)
-1.4969760645536252,-36.9315953640178,(7 269 387)(x -1.4969760645536252)(x -36.9315953640178)
-0.006512950162895474,-3.412005568355623,(270 923 6)(x -0.006512950162895474)(x -3.412005568355623)
-0.7464150821292838,-1.8066152209010191,(132 337 178)(x -0.7464150821292838)(x -1.8066152209010191)
-0.24654553049172623,-0.9256536396327552,(482 565 110)(x -0.24654553049172623)(x -0.9256536396327552)
-0.24461483320163918,-1.6472770586902525,(407 770 164)(x -0.24461483320163918)(x -1.6472770586902525)
-5.817114760110739,-8.916218573222595,(15 221 778)(x -5.817114760110739)(x -8.916218573222595)
-0.12156825858968891,-0.5973114094601036,(964 693 70)(x -0.12156825858968891)(x -0.5973114094601036)
-0.1876530001513276,-17.208180333182003,(48 835 155)(x -0.1876530001513276)(x -17.208180333182003)
-0.19513098390603642,-2.534377212815275,(366 999 181)(x -0.19513098390603642)(x -2.534377212815275)
-0.1674810569064105,-0.6457211902846007,(712 579 77)(x -0.1674810569064105)(x -0.6457211902846007)
-0.8718505693285278,-16.147757273808725,(51 868 718)(x -0.8718505693285278)(x -16.147757273808725)
-0.3466128337551735,-14.42531699080623,(57 842 285)(x -0.3466128337551735)(x -14.42531699080623)
-1.4368940989456467,-8.158850581905417,(47 451 551)(x -1.4368940989456467)(x -8.158850581905417)
-0.8220565652385187,-27.22556248238053,(21 589 470)(x -0.8220565652385187)(x -27.22556248238053)
-0.5673427471888175,-9.112657252811182,(100 968 517)(x -0.5673427471888175)(x -9.112657252811182)
-0.686201821402969,-10.383242623041475,(72 797 513)(x -0.686201821402969)(x -10.383242623041475)
-0.09800380671968274,-5.5269961932803175,(24 135 13)(x -0.09800380671968274)(x -5.5269961932803175)
-0.22812995844615613,-0.8981587013476583,(776 874 159)(x -0.22812995844615613)(x -0.8981587013476583)
-1.5863006168759184,-6.6305668530036,(83 682 873)(x -1.5863006168759184)(x -6.6305668530036)
-0.652596602345282,-1.295989515906646,(389 758 329)(x -0.652596602345282)(x -1.295989515906646)
-0.3429085308172998,-5.638043850135081,(105 628 203)(x -0.3429085308172998)(x -5.638043850135081)
-0.6455092497650261,-13.486843691411444,(68 961 592)(x -0.6455092497650261)(x -13.486843691411444)
-0.16124202571686133,-0.8047723924087824,(971 938 126)(x -0.16124202571686133)(x -0.8047723924087824)
-0.00585533148872393,-4.640883798946058,(184 855 5)(x -0.00585533148872393)(x -4.640883798946058)
-2.042129915762596,-2.791203417570737,(120 580 684)(x -2.042129915762596)(x -2.791203417570737)
-0.37483907971106023,-1.4578746749357798,(538 986 294)(x -0.37483907971106023)(x -1.4578746749357798)
-0.8529552954099131,-143.81371137125674,(6 868 736)(x -0.8529552954099131)(x -143.81371137125674)
-0.10201423969695769,-5.064652426969709,(180 930 93)(x -0.10201423969695769)(x -5.064652426969709)
-0.4579165960519576,-1.053470567509119,(483 730 233)(x -0.4579165960519576)(x -1.053470567509119)
-0.47453207371199374,-7.63910428992437,(88 714 319)(x -0.47453207371199374)(x -7.63910428992437)
-0.7672300737732219,-12.599436592893445,(60 802 580)(x -0.7672300737732219)(x -12.599436592893445)
-0.2184836798132326,-0.9678962485021796,(558 662 118)(x -0.2184836798132326)(x -0.9678962485021796)
-0.22776974423670274,-0.6780352940984561,(913 827 141)(x -0.22776974423670274)(x -0.6780352940984561)
-0.11045465520435364,-0.7567095239001239,(670 581 56)(x -0.11045465520435364)(x -0.7567095239001239)
-1.2236225188120802,-7.419941837623563,(101 873 917)(x -1.2236225188120802)(x -7.419941837623563)
-0.703660847348933,-3.4630058193177335,(174 725 424)(x -0.703660847348933)(x -3.4630058193177335)
-0.10306798197928613,-1.27526239102249,(563 776 74)(x -0.10306798197928613)(x -1.27526239102249)
-0.8829717514593685,-8.62472055623294,(65 618 495)(x -0.8829717514593685)(x -8.62472055623294)
-0.12856386388077498,-0.9013840527858917,(768 791 89)(x -0.12856386388077498)(x -0.9013840527858917)
-1.0111397908305195,-5.315783286092557,(104 658 559)(x -1.0111397908305195)(x -5.315783286092557)
-0.7635191896349719,-1.153956538520368,(412 790 363)(x -0.7635191896349719)(x -1.153956538520368)
-0.07285043910289025,-2.1266800773290346,(426 937 66)(x -0.07285043910289025)(x -2.1266800773290346)
-0.04701571305319271,-3.4643479233104437,(264 927 43)(x -0.04701571305319271)(x -3.4643479233104437)
-0.4573637492904413,-0.7194104442579458,(775 912 255)(x -0.4573637492904413)(x -0.7194104442579458)
-0.21538733376671812,-0.829266015234457,(851 889 152)(x -0.21538733376671812)(x -0.829266015234457)
-0.6364007728949618,-3.603599227105038,(150 636 344)(x -0.6364007728949618)(x -3.603599227105038)
-0.8034135261880555,-8.817639105390892,(95 914 673)(x -0.8034135261880555)(x -8.817639105390892)
-1.1201143875995558,-6.526944435929855,(119 910 870)(x -1.1201143875995558)(x -6.526944435929855)
-1.24044883421881,-2.6800809671056935,(151 592 502)(x -1.24044883421881)(x -2.6800809671056935)
-1.7828605707833225,-16.79289700497425,(33 613 988)(x -1.7828605707833225)(x -16.79289700497425)
-0.762444959136835,-2.8607434466602664,(138 500 301)(x -0.762444959136835)(x -2.8607434466602664)
-0.09294622045003458,-1.7283389201122143,(498 907 80)(x -0.09294622045003458)(x -1.7283389201122143)
-0.19817963532048544,-6.809950445980328,(123 862 166)(x -0.19817963532048544)(x -6.809950445980328)
-0.18190043734946432,-1.2859174590398605,(637 935 149)(x -0.18190043734946432)(x -1.2859174590398605)
-0.9088382045088707,-1.6696501675841526,(344 887 522)(x -0.9088382045088707)(x -1.6696501675841526)
-0.6048493990365342,-8.120640797041897,(102 890 501)(x -0.6048493990365342)(x -8.120640797041897)
-0.37740054522359723,-4.077689275135684,(167 744 257)(x -0.37740054522359723)(x -4.077689275135684)
-0.06315764923657195,-3.7029713830214925,(248 934 58)(x -0.06315764923657195)(x -3.7029713830214925)
-2.1770859079002753,-3.037199806385439,(98 511 648)(x -2.1770859079002753)(x -3.037199806385439)
-0.06735451652542006,-2.079988478643662,(414 889 58)(x -0.06735451652542006)(x -2.079988478643662)
-0.7844924354554081,-5.577923671927143,(149 948 652)(x -0.7844924354554081)(x -5.577923671927143)
-0.5514332668660786,-0.9860667331339213,(320 492 174)(x -0.5514332668660786)(x -0.9860667331339213)
-0.06310527360987273,-0.9042860307379533,(736 712 42)(x -0.06310527360987273)(x -0.9042860307379533)
